Source,Target,Type,Label
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_227
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_226
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_64
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_58
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_8
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_5
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_55
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_216
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_41
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_202
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_69
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_96
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_82
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_160
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_70
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_65
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_232
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_71
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_76
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_221
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_62
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_219
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_66
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_225
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_72
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_231
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_99
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_153
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_147
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_190
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_184
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_185
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_191
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_146
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_152
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_98
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_230
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_73
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_224
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_67
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_218
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_9
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_59
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_174
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_148
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_149
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_175
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_200
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_43
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_7
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_3
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_47
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_204
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_53
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_84
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_90
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_172
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_166
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_199
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_198
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_167
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_173
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_91
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_85
person_2384880,person_446,Undirected,MS_Canon_Misc_337
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_205
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_46
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_2
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_78
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_50
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_213
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_44
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_57
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_209
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_214
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_80
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_161
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_83
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_97
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_68
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_203
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_40
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_217
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_54
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_4
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_6
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_42
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_201
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_56
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_215
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_229
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_81
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_95
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_177
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_163
person_2384880,person_431,Undirected,MS_Canon_Pat_Lat_188
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_188
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_189
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_162
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_176
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_94
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_228
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_89
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_157
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_143
person_2384880,person_446,Undirected,MS_Canon_Misc_551
person_2384880,person_446,Undirected,MS_Canon_Misc_237
person_2384880,person_446,Undirected,MS_Canon_Misc_545
person_2384880,person_446,Undirected,MS_Canon_Misc_380
person_2384880,person_446,Undirected,MS_Canon_Misc_394
person_2384880,person_446,Undirected,MS_Canon_Misc_425
person_2384880,person_446,Undirected,MS_Canon_Misc_343
person_2384880,person_446,Undirected,MS_Canon_Misc_357
person_2384880,person_446,Undirected,MS_Canon_Misc_431
person_2384880,person_446,Undirected,MS_Canon_Misc_419
person_2384880,person_446,Undirected,MS_Canon_Misc_182
person_2384880,person_446,Undirected,MS_Canon_Misc_196
person_2384880,person_446,Undirected,MS_Canon_Misc_141
person_2384880,person_446,Undirected,MS_Canon_Misc_169
person_2384880,person_446,Undirected,MS_Canon_Misc_143
person_2384880,person_446,Undirected,MS_Canon_Misc_533
person_2384880,person_446,Undirected,MS_Canon_Misc_255
person_2384880,person_446,Undirected,MS_Canon_Misc_157
person_2384880,person_446,Undirected,MS_Canon_Misc_180
person_2384880,person_446,Undirected,MS_Canon_Misc_194
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_17
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_122
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_136
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_137
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_123
person_2384880,person_446,Undirected,MS_Canon_Misc_58
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_16
person_2384880,person_446,Undirected,MS_Canon_Misc_64
person_2384880,person_446,Undirected,MS_Canon_Misc_282
person_2384880,person_446,Undirected,MS_Canon_Misc_197
person_2384880,person_446,Undirected,MS_Canon_Misc_183
person_2384880,person_446,Undirected,MS_Canon_Misc_418
person_2384880,person_446,Undirected,MS_Canon_Misc_356
person_2384880,person_446,Undirected,MS_Canon_Misc_268
person_2384880,person_446,Undirected,MS_Canon_Misc_430
person_2384880,person_446,Undirected,MS_Canon_Misc_240
person_2384880,person_446,Undirected,MS_Canon_Misc_424
person_2384880,person_446,Undirected,MS_Canon_Misc_489
person_2384880,person_446,Undirected,MS_Canon_Misc_526
person_2384880,person_446,Undirected,MS_Canon_Misc_532
person_2384880,person_446,Undirected,MS_Canon_Misc_254
person_2384880,person_446,Undirected,MS_Canon_Misc_283
person_2384880,person_446,Undirected,MS_Canon_Misc_395
person_2384880,person_446,Undirected,MS_Canon_Misc_381
person_2384880,person_446,Undirected,MS_Canon_Misc_222
person_2384880,person_446,Undirected,MS_Canon_Misc_544
person_2384880,person_446,Undirected,MS_Canon_Misc_550
person_2384880,person_446,Undirected,MS_Canon_Misc_236
person_2384880,person_446,Undirected,MS_Canon_Misc_59
person_2384880,person_446,Undirected,MS_Canon_Misc_65
person_2384880,person_446,Undirected,MS_Canon_Misc_297
person_2384880,person_446,Undirected,MS_Canon_Misc_12
person_2384880,person_446,Undirected,MS_Canon_Misc_296
person_2384880,person_446,Undirected,MS_Canon_Misc_71
person_2384880,person_446,Undirected,MS_Canon_Misc_70
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_93
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_14
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_135
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_141
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_155
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_169
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_182
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_196
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_197
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_183
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_168
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_154
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_140
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_49
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_222
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_61
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_75
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_63
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_220
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_77
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_208
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_88
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_156
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_142
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_195
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_181
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_180
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_194
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_48
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_28
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_223
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_74
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_121
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_109
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_108
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_120
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_134
person_2384880,person_446,Undirected,MS_Canon_Misc_241
person_2384880,person_446,Undirected,MS_Canon_Misc_527
person_2384880,person_446,Undirected,MS_Canon_Misc_269
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_15
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_39
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_11
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_118
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_130
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_124
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_125
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_131
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_119
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_10
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_38
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_12
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_127
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_133
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_132
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_126
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_13
person_2384880,person_446,Undirected,MS_Canon_Pat_Lat_60
person_2384880,person_446,Undirected,MS_Canon_Misc_342
person_2384880,person_446,Undirected,MS_Canon_Misc_166
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_72
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_127
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_61
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_75
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_49
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_279
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_245
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_251
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_286
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_292
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_236
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_222
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_12
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_133
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_183
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_140
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_154
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_155
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_141
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_169
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_196
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_223
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_237
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_209
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_221
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_235
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_11
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_197
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_132
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_126
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_74
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_243
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_294
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_280
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_284
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_290
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_247
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_253
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_63
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_77
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_125
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_119
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_118
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_9
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_89
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_124
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_76
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_62
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_252
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_246
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_291
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_285
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_293
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_287
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_250
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_244
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_278
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_48
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_194
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_39
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_180
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_157
person_2384880,person_446,Undirected,MS_Canon_Ital_169
person_2384880,person_446,Undirected,MS_Canon_Ital_6
person_2384880,person_446,Undirected,MS_Canon_Ital_32
person_2384880,person_446,Undirected,MS_Canon_Ital_26
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_184
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_29
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_190
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_219
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_231
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_225
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_233
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_227
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_186
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_192
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_17
person_2384880,person_446,Undirected,MS_Canon_Ital_237
person_2384880,person_446,Undirected,MS_Canon_Ital_209
person_2384880,person_446,Undirected,MS_Canon_Ital_235
person_2384880,person_446,Undirected,MS_Canon_Ital_18
person_2384880,person_446,Undirected,MS_Canon_Ital_30
person_2384880,person_446,Undirected,MS_Canon_Ital_24
person_2384880,person_446,Undirected,MS_Canon_Ital_4
person_2384880,person_446,Undirected,MS_Canon_Ital_157
person_2384880,person_446,Undirected,MS_Canon_Ital_143
person_2384880,person_446,Undirected,MS_Canon_Ital_194
person_2384880,person_446,Undirected,MS_Canon_Ital_180
person_2384880,person_446,Undirected,MS_Canon_Ital_181
person_2384880,person_446,Undirected,MS_Canon_Ital_155
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_257
person_2384880,person_446,Undirected,MS_Canon_Ital_182
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_15
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_143
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_142
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_156
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_181
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_195
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_38
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_234
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_220
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_208
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_224
person_2384880,person_446,Undirected,MS_Canon_Ital_236
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_230
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_218
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_191
person_2384880,person_446,Undirected,MS_Canon_Ital_222
person_2384880,person_446,Undirected,MS_Canon_Ital_27
person_2384880,person_446,Undirected,MS_Canon_Ital_33
person_2384880,person_446,Undirected,MS_Canon_Ital_7
person_2384880,person_446,Undirected,MS_Canon_Ital_168
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_185
person_2384880,person_446,Undirected,MS_Canon_Ital_183
person_2384880,person_446,Undirected,MS_Canon_Ital_197
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_28
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_14
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_152
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_146
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_153
person_2384880,person_446,Undirected,MS_Canon_Ital_196
person_2384880,person_446,Undirected,MS_Canon_Ital_195
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_67
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_109
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_85
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_128
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_52
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_46
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_302
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_276
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_262
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_289
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_299
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_266
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_312
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_306
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_91
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_42
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_110
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_1
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_104
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_81
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_95
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_138
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_94
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_139
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_80
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_105
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_111
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_57
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_56
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_114
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_5
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_100
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_102
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_7
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_116
person_2384880,person_446,Undirected,MS_Canon_Ital_13
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_6
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_103
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_86
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_92
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_79
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_45
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_51
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_301
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_261
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_275
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_249
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_288
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_263
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_277
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_303
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_47
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_53
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_84
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_129
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_90
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_115
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_4
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_101
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_43
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_307
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_273
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_267
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_71
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_65
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_59
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_123
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_137
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_136
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_122
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_58
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_64
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_70
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_308
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_240
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_254
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_268
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_283
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_297
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_281
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_295
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_242
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_256
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_108
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_99
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_134
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_120
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_121
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_98
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_135
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_309
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_73
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_241
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_269
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_298
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_271
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_265
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_259
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_305
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_311
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_69
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_55
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_41
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_2
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_113
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_96
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_82
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_83
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_97
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_3
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_106
person_2384880,person_446,Undirected,MS_Canon_Class_Lat_40
